experiment_id,id,divided_once_experiment_finished,filamented_id,over_ds_red_id,divided_id,survived,antibiotic_start_time,antibiotic_end_time,filamentation_threshold,time_first,time_sos,time_last,length_first,length_sos,length_last,gfp_first,gfp_sos,gfp_last,ds_red_first,ds_red_sos,ds_red_last,n_divisions,time_since_last_division_to_experiment_start,lived_time,dead_or_missing_at_time
Plasmid,xy27_125_24.243-34.170,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,40,NA,140,46.288008020526405,NA,22.973554277953845,0.9754808213465839,NA,0.7982937362160286,5.882668226324865e-4,NA,0.07303835869344176,1,20,100,150
Plasmid,xy27_126_20.219-44.145,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,17.625859401404583,NA,20.594566157892856,1.2966188286276408,NA,1.1266081164936805,-0.0015343129076839193,NA,0.059098721677651685,0,NA,150,NA
Plasmid,xy27_127_20.268-44.146,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,28.91831468725972,NA,29.105585422625605,1.0332815404585862,NA,1.0560323292117606,0.0020652892108340374,NA,0.012635933884897815,2,10,150,NA
Plasmid,xy27_127_22.263-44.150,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,20,NA,70,34.392465335567834,NA,21.777821999939636,1.0602407192249075,NA,1.0055653761333545,0.0038348411828065558,NA,0.37746591807888435,1,40,50,80
Plasmid,xy27_127_25.239-28.223,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,22.044136583907385,NA,21.109392055092155,1.0226762477273252,NA,1.121908810103221,0.002207782849752161,NA,0.3469274053084369,1,10,20,80
Plasmid,xy27_128_20.265-44.147,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,26.55604364388698,NA,26.87247347415745,0.7412200230368409,NA,0.7146093574238789,0.0047895048887210525,NA,0.37496629312128554,0,NA,70,80
Plasmid,xy27_129_20.226-43.129,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,26.844176334392323,NA,28.713993567816573,1.0721950951304628,NA,0.9741242432657653,0.0017496953063033621,NA,0.3640547101887891,0,NA,70,80
Plasmid,xy27_13_20.025-44.015,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,120,28.20746578666306,NA,33.40973116782807,1.01720871341817,NA,0.9362749653202764,-0.0015649600214943493,NA,0.34679040863579985,0,NA,120,130
Plasmid,xy27_130_20.083-42.046,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,130,20.17297765337817,NA,23.79333867861233,0.8765930246707857,NA,0.754729592046097,4.3534681479056594e-4,NA,0.3739071456008768,0,NA,130,140
Plasmid,xy27_131_20.171-42.111,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,23.063215280972372,NA,23.33821048401816,1.0128316880082362,NA,0.940610768744329,0.005773682038864604,NA,0.39621904379193884,0,NA,80,90
